,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
3941,3941,3941,5941,160217745,MISSING PERSON,MISSING JUVENILE,Sunday,03/13/2016 12:00:00 AM,11:00,BAYVIEW,NONE,3100 Block of SAN BRUNO AV,-122.401167732996,37.7215842994216,"(37.7215842994216, -122.401167732996)",16021774574010
3942,3942,3942,5942,160217751,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,03/15/2016 12:00:00 AM,10:30,NORTHERN,NONE,3500 Block of LAGUNA ST,-122.431847031954,37.8037564754998,"(37.8037564754998, -122.431847031954)",16021775168020
3943,3943,3943,5943,160232583,MISSING PERSON,MISSING ADULT,Saturday,03/19/2016 12:00:00 AM,20:40,PARK,NONE,900 Block of BUENAVISTAWEST AV,-122.44324157754,37.7699941054658,"(37.7699941054658, -122.44324157754)",16023258374000
3944,3944,3944,5944,160232602,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,03/19/2016 12:00:00 AM,18:55,SOUTHERN,NONE,300 Block of 4TH ST,-122.399833846531,37.7810432179334,"(37.7810432179334, -122.399833846531)",16023260206243
3945,3945,3945,5945,160232618,VEHICLE THEFT,STOLEN TRUCK,Saturday,03/19/2016 12:00:00 AM,20:00,MISSION,NONE,300 Block of FAIROAKS ST,-122.423838639099,37.751096768225,"(37.751096768225, -122.423838639099)",16023261807025
3946,3946,3946,5946,160232624,WARRANTS,PROBATION SEARCH,Sunday,03/20/2016 12:00:00 AM,08:28,BAYVIEW,UNFOUNDED,4500 Block of 3RD ST,-122.390136349844,37.7368036226976,"(37.7368036226976, -122.390136349844)",16023262462071
3947,3947,3947,5947,160232646,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,03/20/2016 12:00:00 AM,09:00,SOUTHERN,"ARREST, BOOKED",3RD ST / MISSION ST,-122.402027706948,37.7862483456629,"(37.7862483456629, -122.402027706948)",16023264665016
3948,3948,3948,5948,160232652,ASSAULT,BATTERY,Sunday,03/20/2016 12:00:00 AM,08:58,NORTHERN,NONE,1500 Block of FILLMORE ST,-122.432743822617,37.7838424505847,"(37.7838424505847, -122.432743822617)",16023265204134
3949,3949,3949,5949,160105902,NON-CRIMINAL,FOUND PROPERTY,Friday,02/05/2016 12:00:00 AM,10:20,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,"(37.7985083480435, -122.409791662293)",16010590272000
3950,3950,3950,5950,160105996,OTHER OFFENSES,FALSE PERSONATION,Wednesday,02/03/2016 12:00:00 AM,12:50,INGLESIDE,NONE,0 Block of MONTEREY BL,-122.435258400876,37.7322425851819,"(37.7322425851819, -122.435258400876)",16010599609027
3951,3951,3951,5951,160106085,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,02/04/2016 12:00:00 AM,18:00,TENDERLOIN,NONE,100 Block of MASON ST,-122.409336821846,37.7848337315521,"(37.7848337315521, -122.409336821846)",16010608506373
3952,3952,3952,5952,160106091,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Friday,02/05/2016 12:00:00 AM,11:00,RICHMOND,NONE,GREAT HY / LINCOLN WY,-122.510339992198,37.7640000597982,"(37.7640000597982, -122.510339992198)",16010609103474
3953,3953,3953,5953,160106110,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Friday,02/05/2016 12:00:00 AM,11:00,RICHMOND,NONE,1100 Block of 9TH AV,-122.466504397113,37.7662014296859,"(37.7662014296859, -122.466504397113)",16010611006240
3954,3954,3954,5954,160232680,WARRANTS,WARRANT ARREST,Sunday,03/20/2016 12:00:00 AM,09:14,CENTRAL,"ARREST, BOOKED",900 Block of COLUMBUS AV,-122.414263444238,37.8031918743285,"(37.8031918743285, -122.414263444238)",16023268063010
3955,3955,3955,5955,160232696,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Sunday,03/20/2016 12:00:00 AM,09:25,INGLESIDE,NONE,5700 Block of DIAMONDHEIGHTS BL,-122.439991509418,37.7382921116265,"(37.7382921116265, -122.439991509418)",16023269605081
3956,3956,3956,5956,160232709,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,03/18/2016 12:00:00 AM,18:00,INGLESIDE,NONE,1200 Block of NAPLES ST,-122.438204050421,37.711478661616,"(37.711478661616, -122.438204050421)",16023270971010
3957,3957,3957,5957,160232715,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,03/16/2016 12:00:00 AM,21:30,TENDERLOIN,NONE,EDDY ST / MASON ST,-122.409313111431,37.7843478513151,"(37.7843478513151, -122.409313111431)",16023271506242
3958,3958,3958,5958,160232721,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,03/18/2016 12:00:00 AM,22:00,SOUTHERN,NONE,600 Block of 3RD ST,-122.393559121228,37.7794201313347,"(37.7794201313347, -122.393559121228)",16023272106304
3959,3959,3959,5959,160232743,VEHICLE THEFT,STOLEN TRUCK,Saturday,03/19/2016 12:00:00 AM,18:00,BAYVIEW,NONE,300 Block of PENNSYLVANIA AV,-122.393618256447,37.7620993536648,"(37.7620993536648, -122.393618256447)",16023274307025
3960,3960,3960,5960,160232759,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,03/20/2016 12:00:00 AM,10:45,MISSION,"ARREST, BOOKED",MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",16023275965015
3961,3961,3961,5961,160232771,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,03/20/2016 12:00:00 AM,10:41,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / BALDWIN CT,-122.381400971393,37.7294904424423,"(37.7294904424423, -122.381400971393)",16023277165010
3962,3962,3962,5962,160232771,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,03/20/2016 12:00:00 AM,10:41,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / BALDWIN CT,-122.381400971393,37.7294904424423,"(37.7294904424423, -122.381400971393)",16023277165016
3963,3963,3963,5963,160232787,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,03/20/2016 12:00:00 AM,09:46,MISSION,"ARREST, BOOKED",FLORIDA ST / TREAT AV,-122.411762036037,37.7686919813508,"(37.7686919813508, -122.411762036037)",16023278716710
3964,3964,3964,5964,160232787,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,03/20/2016 12:00:00 AM,09:46,MISSION,"ARREST, BOOKED",FLORIDA ST / TREAT AV,-122.411762036037,37.7686919813508,"(37.7686919813508, -122.411762036037)",16023278762050
3965,3965,3965,5965,160232834,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,03/20/2016 12:00:00 AM,11:11,CENTRAL,NONE,800 Block of GEARY ST,-122.417295322526,37.7862578545865,"(37.7862578545865, -122.417295322526)",16023283464020
3966,3966,3966,5966,160232840,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,10:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16023284006244
3967,3967,3967,5967,160106320,OTHER OFFENSES,"PHONE CALLS, OBSCENE",Thursday,02/04/2016 12:00:00 AM,17:01,PARK,NONE,2000 Block of ELLIS ST,-122.439975751863,37.7814674377609,"(37.7814674377609, -122.439975751863)",16010632014043
3968,3968,3968,5968,160106433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/04/2016 12:00:00 AM,22:00,CENTRAL,NONE,700 Block of BROADWAY ST,-122.409164766852,37.7976146082072,"(37.7976146082072, -122.409164766852)",16010643306244
3969,3969,3969,5969,160106449,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,02/05/2016 12:00:00 AM,12:20,CENTRAL,NONE,SACRAMENTO ST / HYDE ST,-122.417583442187,37.7919214542944,"(37.7919214542944, -122.417583442187)",16010644928160
3970,3970,3970,5970,160106461,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Thursday,02/04/2016 12:00:00 AM,07:50,MISSION,NONE,3800 Block of 17TH ST,-122.431141040362,37.7627826923412,"(37.7627826923412, -122.431141040362)",16010646119089
3971,3971,3971,5971,160106461,MISSING PERSON,MISSING JUVENILE,Thursday,02/04/2016 12:00:00 AM,07:50,MISSION,NONE,3800 Block of 17TH ST,-122.431141040362,37.7627826923412,"(37.7627826923412, -122.431141040362)",16010646174010
3972,3972,3972,5972,160106477,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,02/05/2016 12:00:00 AM,12:49,PARK,NONE,1700 Block of FULTON ST,-122.445652525154,37.7759612670837,"(37.7759612670837, -122.445652525154)",16010647707055
3973,3973,3973,5973,160106568,MISSING PERSON,MISSING ADULT,Friday,02/05/2016 12:00:00 AM,08:45,MISSION,NONE,900 Block of POTRERO AV,-122.406604919508,37.7571580431915,"(37.7571580431915, -122.406604919508)",16010656874000
3974,3974,3974,5974,160232878,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,03/17/2016 12:00:00 AM,12:00,SOUTHERN,NONE,0 Block of SOUTH VAN NESS AV,-122.418338317697,37.7726641818375,"(37.7726641818375, -122.418338317697)",16023287805151
3975,3975,3975,5975,160232884,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,03/18/2016 12:00:00 AM,10:00,RICHMOND,NONE,400 Block of CLEMENT ST,-122.463902072852,37.7830189318905,"(37.7830189318905, -122.463902072852)",16023288406303
3976,3976,3976,5976,160273292,VEHICLE THEFT,STOLEN TRUCK,Saturday,04/02/2016 12:00:00 AM,23:37,BAYVIEW,"ARREST, BOOKED",NEWHALL ST / KIRKWOOD AV,-122.389960179517,37.7381683051019,"(37.7381683051019, -122.389960179517)",16027329207025
3977,3977,3977,5977,160233064,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,03/20/2016 12:00:00 AM,12:00,SOUTHERN,NONE,1200 Block of MARKET ST,-122.415448759562,37.778293520129,"(37.778293520129, -122.415448759562)",16023306406374
3978,3978,3978,5978,160233070,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,03/18/2016 12:00:00 AM,20:00,MISSION,NONE,200 Block of SHOTWELL ST,-122.416374835778,37.7644225165568,"(37.7644225165568, -122.416374835778)",16023307028160
3979,3979,3979,5979,160233086,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,03/20/2016 12:00:00 AM,12:56,INGLESIDE,"ARREST, BOOKED",BROOKDALE AV / SANTOS ST,-122.418766889013,37.7119336857601,"(37.7119336857601, -122.418766889013)",16023308665016
3980,3980,3980,5980,160233092,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,03/18/2016 12:00:00 AM,18:00,MISSION,NONE,200 Block of SHOTWELL ST,-122.416374835778,37.7644225165568,"(37.7644225165568, -122.416374835778)",16023309228160
3981,3981,3981,5981,160233105,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,03/20/2016 12:00:00 AM,12:44,MISSION,NONE,BRYANT ST / ALAMEDA ST,-122.410731476956,37.7681785365421,"(37.7681785365421, -122.410731476956)",16023310568020
3982,3982,3982,5982,160233111,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Sunday,03/20/2016 12:00:00 AM,13:10,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)",16023311151041
3983,3983,3983,5983,160233133,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,03/20/2016 12:00:00 AM,13:06,BAYVIEW,NONE,PHELPS ST / EVANS AV,-122.388456834121,37.7429830266541,"(37.7429830266541, -122.388456834121)",16023313307055
3984,3984,3984,5984,160698054,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,08/28/2016 12:00:00 AM,18:57,RICHMOND,NONE,500 Block of 38TH AV,-122.498522497732,37.7784779698096,"(37.7784779698096, -122.498522497732)",16069805464020
3985,3985,3985,5985,160218226,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,03/15/2016 12:00:00 AM,13:10,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16021822662050
3986,3986,3986,5986,160218248,VEHICLE THEFT,STOLEN TRUCK,Tuesday,03/15/2016 12:00:00 AM,12:45,SOUTHERN,NONE,100 Block of 7TH ST,-122.409596324334,37.7782216875564,"(37.7782216875564, -122.409596324334)",16021824807025
3987,3987,3987,5987,160233337,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Saturday,03/19/2016 12:00:00 AM,23:00,BAYVIEW,"ARREST, BOOKED",PHELPS ST / LASALLE AV,-122.392396004657,37.7386044256525,"(37.7386044256525, -122.392396004657)",16023333711010
3988,3988,3988,5988,160233337,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,03/19/2016 12:00:00 AM,23:00,BAYVIEW,"ARREST, BOOKED",PHELPS ST / LASALLE AV,-122.392396004657,37.7386044256525,"(37.7386044256525, -122.392396004657)",16023333727130
3989,3989,3989,5989,160233343,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,03/20/2016 12:00:00 AM,14:20,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411071423064,37.7817511307229,"(37.7817511307229, -122.411071423064)",16023334304138
3990,3990,3990,5990,160233343,ASSAULT,THREATS AGAINST LIFE,Sunday,03/20/2016 12:00:00 AM,14:20,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411071423064,37.7817511307229,"(37.7817511307229, -122.411071423064)",16023334319057
3991,3991,3991,5991,160233359,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,03/20/2016 12:00:00 AM,13:53,CENTRAL,"ARREST, BOOKED",600 Block of BUSH ST,-122.407908803565,37.7902146996658,"(37.7902146996658, -122.407908803565)",16023335905014
3992,3992,3992,5992,160233359,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,03/20/2016 12:00:00 AM,13:53,CENTRAL,"ARREST, BOOKED",600 Block of BUSH ST,-122.407908803565,37.7902146996658,"(37.7902146996658, -122.407908803565)",16023335927130
3993,3993,3993,5993,160233359,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,03/20/2016 12:00:00 AM,13:53,CENTRAL,"ARREST, BOOKED",600 Block of BUSH ST,-122.407908803565,37.7902146996658,"(37.7902146996658, -122.407908803565)",16023335928160
3994,3994,3994,5994,160218436,OTHER OFFENSES,DISRUPTS SCHOOL ACTIVITIES,Tuesday,03/15/2016 12:00:00 AM,14:05,PARK,JUVENILE BOOKED,1900 Block of TURK ST,-122.440688868912,37.7794555627999,"(37.7794555627999, -122.440688868912)",16021843619015
3995,3995,3995,5995,160218470,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,03/15/2016 12:00:00 AM,14:20,NORTHERN,"ARREST, BOOKED",VANNESS AV / SACRAMENTO ST,-122.422516966616,37.7912889898479,"(37.7912889898479, -122.422516966616)",16021847065010
3996,3996,3996,5996,160233393,SECONDARY CODES,JUVENILE INVOLVED,Sunday,03/20/2016 12:00:00 AM,14:22,MISSION,JUVENILE BOOKED,1700 Block of HARRISON ST,-122.413354187018,37.7690748003847,"(37.7690748003847, -122.413354187018)",16023339315500
3997,3997,3997,5997,160233406,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,03/18/2016 12:00:00 AM,19:00,RICHMOND,NONE,3700 Block of ANZA ST,-122.488346561775,37.7779407785257,"(37.7779407785257, -122.488346561775)",16023340606153
3998,3998,3998,5998,160233406,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,03/18/2016 12:00:00 AM,19:00,RICHMOND,NONE,3700 Block of ANZA ST,-122.488346561775,37.7779407785257,"(37.7779407785257, -122.488346561775)",16023340606243
3999,3999,3999,5999,160233412,ASSAULT,BATTERY,Sunday,03/20/2016 12:00:00 AM,14:36,NORTHERN,NONE,FRANKLIN ST / MCALLISTER ST,-122.421893134467,37.779891233614,"(37.779891233614, -122.421893134467)",16023341204134
4000,4000,4000,6000,160233428,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,13:45,SOUTHERN,NONE,MINNA ST / 5TH ST,-122.405934320038,37.782295644598,"(37.782295644598, -122.405934320038)",16023342806244
4001,4001,4001,6001,160233434,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Sunday,03/20/2016 12:00:00 AM,14:30,BAYVIEW,NONE,0 Block of NAVY RD,-122.379424889828,37.7294990859712,"(37.7294990859712, -122.379424889828)",16023343428161
4002,4002,4002,6002,160233440,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,03/20/2016 12:00:00 AM,01:00,SOUTHERN,NONE,300 Block of 11TH ST,-122.413189430011,37.7712736913576,"(37.7712736913576, -122.413189430011)",16023344006113
4003,4003,4003,6003,160658008,ASSAULT,BATTERY,Monday,08/15/2016 12:00:00 AM,08:45,TENDERLOIN,NONE,100 Block of JONES ST,-122.412249767634,37.782556330202,"(37.782556330202, -122.412249767634)",16065800804134
4004,4004,4004,6004,160681021,WARRANTS,POST RELEASE COMMUNITY SUPERVISION,Tuesday,08/23/2016 12:00:00 AM,03:50,NORTHERN,"ARREST, BOOKED",0 Block of OAK ST,-122.420188747323,37.7753796573025,"(37.7753796573025, -122.420188747323)",16068102162072
4005,4005,4005,6005,160698151,OTHER OFFENSES,FALSE REPORT OF BOMB,Sunday,08/28/2016 12:00:00 AM,19:36,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,"(37.8084350175869, -122.410774214375)",16069815126105
4006,4006,4006,6006,160698173,TRESPASS,TRESPASSING,Sunday,08/28/2016 12:00:00 AM,18:15,INGLESIDE,NONE,2100 Block of SUNNYDALE AV,-122.420994006324,37.7132850583685,"(37.7132850583685, -122.420994006324)",16069817327195
4007,4007,4007,6007,160698355,ASSAULT,STALKING,Sunday,08/28/2016 12:00:00 AM,21:09,CENTRAL,NONE,LARKIN ST / SUTTER ST,-122.418467747931,37.7879652569797,"(37.7879652569797, -122.418467747931)",16069835515201
4008,4008,4008,6008,160106819,ASSAULT,BATTERY,Friday,02/05/2016 12:00:00 AM,14:35,NORTHERN,NONE,300 Block of HAIGHT ST,-122.428006990942,37.7724726132375,"(37.7724726132375, -122.428006990942)",16010681904134
4009,4009,4009,6009,160106825,MISSING PERSON,MISSING ADULT,Friday,02/05/2016 12:00:00 AM,14:00,SOUTHERN,NONE,400 Block of MARKET ST,-122.398623347456,37.7912863462309,"(37.7912863462309, -122.398623347456)",16010682574000
4010,4010,4010,6010,160218721,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/15/2016 12:00:00 AM,15:42,BAYVIEW,NONE,600 Block of MISSISSIPPI ST,-122.394297586282,37.7588506500293,"(37.7588506500293, -122.394297586282)",16021872128160
4011,4011,4011,6011,160218737,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,03/15/2016 12:00:00 AM,15:18,INGLESIDE,UNFOUNDED,0 Block of BLYTHDALE AV,-122.417720424652,37.7106612347749,"(37.7106612347749, -122.417720424652)",16021873768020
4012,4012,4012,6012,160233531,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,03/20/2016 12:00:00 AM,11:00,PARK,NONE,800 Block of 14TH ST,-122.432848510377,37.7674402470936,"(37.7674402470936, -122.432848510377)",16023353107021
4013,4013,4013,6013,160233547,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,03/19/2016 12:00:00 AM,23:00,CENTRAL,NONE,UNION ST / HYDE ST,-122.419052260492,37.7991988328022,"(37.7991988328022, -122.419052260492)",16023354707021
4014,4014,4014,6014,160233553,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/20/2016 12:00:00 AM,14:18,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.408421116922,37.7835699386918,"(37.7835699386918, -122.408421116922)",16023355306361
4015,4015,4015,6015,160233569,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Tuesday,03/08/2016 12:00:00 AM,16:30,SOUTHERN,NONE,2ND ST / BRYANT ST,-122.393622739343,37.7830791191471,"(37.7830791191471, -122.393622739343)",16023356909020
4016,4016,4016,6016,160233575,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,03/20/2016 12:00:00 AM,16:03,CENTRAL,"ARREST, BOOKED",200 Block of WASHINGTON ST,-122.399341350678,37.7960832336943,"(37.7960832336943, -122.399341350678)",16023357506313
4017,4017,4017,6017,160233575,OTHER OFFENSES,PAROLE VIOLATION,Sunday,03/20/2016 12:00:00 AM,16:03,CENTRAL,"ARREST, BOOKED",200 Block of WASHINGTON ST,-122.399341350678,37.7960832336943,"(37.7960832336943, -122.399341350678)",16023357526150
4018,4018,4018,6018,160233622,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,03/20/2016 12:00:00 AM,14:40,SOUTHERN,NONE,200 Block of SHIPLEY ST,-122.403313163388,37.779377841254,"(37.779377841254, -122.403313163388)",16023362264070
4019,4019,4019,6019,160233638,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Saturday,03/19/2016 12:00:00 AM,23:48,CENTRAL,NONE,400 Block of GEARY ST,-122.410699657634,37.7869881885308,"(37.7869881885308, -122.410699657634)",16023363815151
4020,4020,4020,6020,160233644,NON-CRIMINAL,FOUND PROPERTY,Sunday,03/20/2016 12:00:00 AM,16:53,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.397744427103,37.7299346936044,"(37.7299346936044, -122.397744427103)",16023364472000
4021,4021,4021,6021,160233650,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Sunday,03/20/2016 12:00:00 AM,16:13,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / MENDELL ST,-122.390346724675,37.7345993533477,"(37.7345993533477, -122.390346724675)",16023365016110
4022,4022,4022,6022,160233650,OTHER OFFENSES,RESISTING ARREST,Sunday,03/20/2016 12:00:00 AM,16:13,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / MENDELL ST,-122.390346724675,37.7345993533477,"(37.7345993533477, -122.390346724675)",16023365027170
4023,4023,4023,6023,160233650,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,03/20/2016 12:00:00 AM,16:13,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / MENDELL ST,-122.390346724675,37.7345993533477,"(37.7345993533477, -122.390346724675)",16023365064085
4024,4024,4024,6024,160233666,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Sunday,03/20/2016 12:00:00 AM,16:51,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",16023366616030
4025,4025,4025,6025,160233666,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,03/20/2016 12:00:00 AM,16:51,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",16023366616652
4026,4026,4026,6026,160273935,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,04/02/2016 12:00:00 AM,21:30,MISSION,NONE,2100 Block of FOLSOM ST,-122.415144329833,37.7628783835763,"(37.7628783835763, -122.415144329833)",16027393528160
4027,4027,4027,6027,160107130,KIDNAPPING,FALSE IMPRISONMENT,Thursday,02/04/2016 12:00:00 AM,00:01,PARK,NONE,400 Block of STANYAN ST,-122.454403066889,37.7738178294781,"(37.7738178294781, -122.454403066889)",16010713026142
4028,4028,4028,6028,160107146,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/05/2016 12:00:00 AM,12:00,BAYVIEW,NONE,100 Block of DEHARO ST,-122.401970278814,37.7680521740674,"(37.7680521740674, -122.401970278814)",16010714607021
4029,4029,4029,6029,160107168,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,02/05/2016 12:00:00 AM,16:17,MISSION,NONE,500 Block of CASTRO ST,-122.434994783089,37.7600697106567,"(37.7600697106567, -122.434994783089)",16010716864020
4030,4030,4030,6030,160233694,NON-CRIMINAL,FOUND PROPERTY,Sunday,03/20/2016 12:00:00 AM,16:42,NORTHERN,NONE,0 Block of GROVE ST,-122.41742986085,37.7785349354394,"(37.7785349354394, -122.41742986085)",16023369472000
4031,4031,4031,6031,160233713,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,03/20/2016 12:00:00 AM,17:02,MISSION,"ARREST, BOOKED",HARTFORD ST / 17TH ST,-122.434063454683,37.7625486367545,"(37.7625486367545, -122.434063454683)",16023371316710
4032,4032,4032,6032,160233729,ASSAULT,BATTERY,Sunday,03/20/2016 12:00:00 AM,17:15,PARK,NONE,700 Block of STANYAN ST,-122.453512911126,37.7686969786551,"(37.7686969786551, -122.453512911126)",16023372904134
4033,4033,4033,6033,160233735,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,Sunday,03/20/2016 12:00:00 AM,17:20,NORTHERN,"ARREST, BOOKED",900 Block of POLK ST,-122.419620657238,37.785672286426,"(37.785672286426, -122.419620657238)",16023373506394
4034,4034,4034,6034,160233826,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,17:41,SOUTHERN,"ARREST, BOOKED",200 Block of 6TH ST,-122.40643005114,37.7790783598683,"(37.7790783598683, -122.40643005114)",16023382606243
4035,4035,4035,6035,160233832,SUSPICIOUS OCC,SUSPICIOUS PERSON,Monday,03/21/2016 12:00:00 AM,13:20,INGLESIDE,NONE,3900 Block of MISSION ST,-122.425181516357,37.7347570904995,"(37.7347570904995, -122.425181516357)",16023383264080
4036,4036,4036,6036,160233876,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,03/20/2016 12:00:00 AM,18:15,SOUTHERN,"ARREST, BOOKED",1ST ST / HOWARD ST,-122.396039441019,37.7885368188001,"(37.7885368188001, -122.396039441019)",16023387665010
4037,4037,4037,6037,160233882,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/20/2016 12:00:00 AM,17:10,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16023388206244
4038,4038,4038,6038,160233917,NON-CRIMINAL,LOST PROPERTY,Sunday,03/20/2016 12:00:00 AM,16:30,NORTHERN,NONE,1300 Block of SUTTER ST,-122.422585696958,37.7873874125739,"(37.7873874125739, -122.422585696958)",16023391771000
4039,4039,4039,6039,160233923,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/20/2016 12:00:00 AM,17:14,CENTRAL,"ARREST, BOOKED",300 Block of POST ST,-122.407612885387,37.7884486019705,"(37.7884486019705, -122.407612885387)",16023392306363
4040,4040,4040,6040,160233923,WARRANTS,WARRANT ARREST,Sunday,03/20/2016 12:00:00 AM,17:14,CENTRAL,"ARREST, BOOKED",300 Block of POST ST,-122.407612885387,37.7884486019705,"(37.7884486019705, -122.407612885387)",16023392363010
